Year,Month,Provider Parent Org Code,Provider Parent Name,Treatment Function Name,Total waiting > 52 weeks,Total waiting > 18 weeks
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,"Ear, Nose & Throat (ENT)",2807,10030
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Gastroenterology,329,4614
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,General Medicine,12,228
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,General Surgery,4017,15911
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Geriatric Medicine,3,107
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Gynaecology,1551,10253
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Neurology,6,1113
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Neurosurgery,315,1517
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Ophthalmology,3066,13475
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Oral Surgery,1802,3646
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Other,2173,15493
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Plastic Surgery,1266,4923
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Rheumatology,19,768
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Thoracic Medicine,117,1551
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Total,27218,117139
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Trauma & Orthopaedics,7589,21895
2021,Feb,QYG,CHESHIRE AND MERSEYSIDE STP,Urology,1696,6465
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Cardiology,246,1689
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Cardiothoracic Surgery,84,397
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Dermatology,143,1154
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,"Ear, Nose & Throat (ENT)",2443,5827
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Gastroenterology,384,2996
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,General Medicine,589,1853
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,General Surgery,4038,11101
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Geriatric Medicine,9,57
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Gynaecology,857,4140
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Neurology,888,3571
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Neurosurgery,639,2035
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Ophthalmology,1956,7027
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Oral Surgery,3618,7230
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Other,850,3465
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Plastic Surgery,1062,1949
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Rheumatology,8,508
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Thoracic Medicine,22,352
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Total,24593,74754
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Trauma & Orthopaedics,5327,14745
2021,Mar,QE1,LANCASHIRE AND SOUTH CUMBRIA ICS,Urology,1430,4658
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Cardiology,119,1374
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Cardiothoracic Surgery,2,89
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Dermatology,32,625
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,"Ear, Nose & Throat (ENT)",545,4451
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Gastroenterology,3,1221
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,General Medicine,7,475
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,General Surgery,1017,4646
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Geriatric Medicine,0,46
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Gynaecology,519,2498
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Neurology,0,311
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Neurosurgery,277,1106
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Ophthalmology,499,4733
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Oral Surgery,628,2519
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Other,2157,9865
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Plastic Surgery,194,993
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Rheumatology,8,314
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Thoracic Medicine,9,440
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Total,11365,53041
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Trauma & Orthopaedics,4735,14784
2021,Mar,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Urology,614,2551
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Cardiology,130,1187
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Dermatology,358,1194
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,"Ear, Nose & Throat (ENT)",1131,3362
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Gastroenterology,353,1820
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,General Medicine,47,122
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,General Surgery,1534,4980
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Geriatric Medicine,5,30
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Gynaecology,947,3509
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Neurology,14,381
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Ophthalmology,761,4747
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Oral Surgery,1225,2513
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Other,1888,5183
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Plastic Surgery,46,109
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Rheumatology,98,491
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Thoracic Medicine,353,965
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Total,14706,44247
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Trauma & Orthopaedics,3785,8094
2021,Mar,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,Urology,2031,5560
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Cardiology,151,1968
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Cardiothoracic Surgery,41,209
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Dermatology,35,1064
2021,Mar,QH8,MID AND SOUTH ESSEX STP,"Ear, Nose & Throat (ENT)",1599,4732
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Gastroenterology,103,1944
2021,Mar,QH8,MID AND SOUTH ESSEX STP,General Medicine,40,326
2021,Mar,QH8,MID AND SOUTH ESSEX STP,General Surgery,1804,5169
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Geriatric Medicine,13,69
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Gynaecology,652,3274
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Neurology,26,537
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Neurosurgery,4,17
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Ophthalmology,987,4196
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Oral Surgery,668,1965
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Other,1256,6213
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Plastic Surgery,1327,2619
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Rheumatology,56,651
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Thoracic Medicine,142,1001
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Total,15516,52355
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Trauma & Orthopaedics,5232,12578
2021,Mar,QH8,MID AND SOUTH ESSEX STP,Urology,1380,3823
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Cardiology,51,874
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Dermatology,20,318
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP","Ear, Nose & Throat (ENT)",645,3660
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Gastroenterology,112,1418
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",General Medicine,125,560
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",General Surgery,427,2371
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Geriatric Medicine,1,4
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Gynaecology,114,1944
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Neurology,13,513
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Ophthalmology,1131,6452
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Oral Surgery,928,3105
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Other,612,4812
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Plastic Surgery,128,445
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Rheumatology,2,531
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Thoracic Medicine,12,694
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Total,7224,36351
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Trauma & Orthopaedics,2236,5783
2021,Mar,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",Urology,667,2867
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Cardiology,297,3269
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Cardiothoracic Surgery,2,12
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Dermatology,1301,5083
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,"Ear, Nose & Throat (ENT)",5233,11802
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Gastroenterology,705,3599
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,General Medicine,6,455
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,General Surgery,2786,6491
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Geriatric Medicine,46,249
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Gynaecology,777,5335
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Neurology,563,4106
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Neurosurgery,408,2124
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Ophthalmology,3725,8578
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Oral Surgery,1796,3993
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Other,7737,24406
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Plastic Surgery,564,1331
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Rheumatology,59,832
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Thoracic Medicine,195,1404
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Total,31661,104770
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Trauma & Orthopaedics,1921,13687
2021,Mar,QHL,BIRMINGHAM AND SOLIHULL STP,Urology,3540,8014
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Cardiology,485,3294
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Cardiothoracic Surgery,9,70
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Dermatology,1546,6092
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,"Ear, Nose & Throat (ENT)",2119,8189
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Gastroenterology,228,1995
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,General Medicine,75,462
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,General Surgery,1836,9665
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Geriatric Medicine,1,127
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Gynaecology,1477,6041
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Neurology,250,1795
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Neurosurgery,240,857
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Ophthalmology,6110,17508
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Oral Surgery,668,2407
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Other,2644,13220
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Plastic Surgery,1602,4754
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Rheumatology,37,483
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Thoracic Medicine,82,1126
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Total,31928,114022
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Trauma & Orthopaedics,11155,28871
2021,Mar,QHM,CUMBRIA AND NORTH EAST STP,Urology,1364,7066
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Cardiology,54,514
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Cardiothoracic Surgery,0,3
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Dermatology,479,2105
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,"Ear, Nose & Throat (ENT)",1592,4747
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Gastroenterology,120,1242
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,General Medicine,12,184
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,General Surgery,1895,5519
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Geriatric Medicine,6,80
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Gynaecology,1010,3631
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Neurology,27,517
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Neurosurgery,6,52
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Ophthalmology,2950,8410
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Oral Surgery,308,637
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Other,3522,8322
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Plastic Surgery,159,370
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Rheumatology,28,591
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Thoracic Medicine,17,344
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Total,20766,57390
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Trauma & Orthopaedics,7620,17677
2021,Mar,QJ2,JOINED UP CARE DERBYSHIRE STP,Urology,961,2445
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Cardiology,4,362
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Dermatology,61,1696
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,"Ear, Nose & Throat (ENT)",854,4359
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Gastroenterology,339,1748
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,General Medicine,27,116
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,General Surgery,2737,8170
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Geriatric Medicine,0,32
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Gynaecology,1313,4366
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Neurology,13,441
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Ophthalmology,1143,4158
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Oral Surgery,323,1394
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Other,713,2540
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Plastic Surgery,167,880
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Rheumatology,36,774
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Thoracic Medicine,10,345
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Total,13203,46413
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Trauma & Orthopaedics,4624,11841
2021,Mar,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,Urology,839,3191
2021,Mar,QJK,DEVON STP,Cardiology,829,3436
2021,Mar,QJK,DEVON STP,Cardiothoracic Surgery,168,729
2021,Mar,QJK,DEVON STP,Dermatology,113,3104
2021,Mar,QJK,DEVON STP,"Ear, Nose & Throat (ENT)",1118,3839
2021,Mar,QJK,DEVON STP,Gastroenterology,379,3591
2021,Mar,QJK,DEVON STP,General Medicine,52,526
2021,Mar,QJK,DEVON STP,General Surgery,1014,3022
2021,Mar,QJK,DEVON STP,Geriatric Medicine,20,230
2021,Mar,QJK,DEVON STP,Gynaecology,816,4477
2021,Mar,QJK,DEVON STP,Neurology,216,1635
2021,Mar,QJK,DEVON STP,Neurosurgery,534,1556
2021,Mar,QJK,DEVON STP,Ophthalmology,4643,13983
2021,Mar,QJK,DEVON STP,Oral Surgery,502,1922
2021,Mar,QJK,DEVON STP,Other,3581,15832
2021,Mar,QJK,DEVON STP,Plastic Surgery,469,1607
2021,Mar,QJK,DEVON STP,Rheumatology,196,824
2021,Mar,QJK,DEVON STP,Thoracic Medicine,115,741
2021,Mar,QJK,DEVON STP,Total,24971,85426
2021,Mar,QJK,DEVON STP,Trauma & Orthopaedics,8840,19521
2021,Mar,QJK,DEVON STP,Urology,1366,4851
2021,Mar,QJM,LINCOLNSHIRE STP,Cardiology,4,522
2021,Mar,QJM,LINCOLNSHIRE STP,Cardiothoracic Surgery,0,1
2021,Mar,QJM,LINCOLNSHIRE STP,Dermatology,19,1677
2021,Mar,QJM,LINCOLNSHIRE STP,"Ear, Nose & Throat (ENT)",318,2995
2021,Mar,QJM,LINCOLNSHIRE STP,Gastroenterology,31,1489
2021,Mar,QJM,LINCOLNSHIRE STP,General Medicine,18,103
2021,Mar,QJM,LINCOLNSHIRE STP,General Surgery,343,2017
2021,Mar,QJM,LINCOLNSHIRE STP,Geriatric Medicine,3,69
2021,Mar,QJM,LINCOLNSHIRE STP,Gynaecology,496,2155
2021,Mar,QJM,LINCOLNSHIRE STP,Neurology,2,553
2021,Mar,QJM,LINCOLNSHIRE STP,Neurosurgery,0,0
2021,Mar,QJM,LINCOLNSHIRE STP,Ophthalmology,810,4354
2021,Mar,QJM,LINCOLNSHIRE STP,Other,719,4330
2021,Mar,QJM,LINCOLNSHIRE STP,Rheumatology,0,644
2021,Mar,QJM,LINCOLNSHIRE STP,Thoracic Medicine,77,637
2021,Mar,QJM,LINCOLNSHIRE STP,Total,3300,25987
2021,Mar,QJM,LINCOLNSHIRE STP,Trauma & Orthopaedics,365,3091
2021,Mar,QJM,LINCOLNSHIRE STP,Urology,95,1350
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Cardiology,397,2402
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Cardiothoracic Surgery,17,272
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Dermatology,11,1098
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP","Ear, Nose & Throat (ENT)",2767,5806
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Gastroenterology,1322,5374
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",General Medicine,0,4
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",General Surgery,2332,5260
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Geriatric Medicine,1,92
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Gynaecology,2058,6234
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Neurology,1,680
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Neurosurgery,0,5
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Ophthalmology,1459,6509
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Other,5732,15030
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Plastic Surgery,793,1569
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Rheumatology,6,879
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Thoracic Medicine,6,64
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Total,23140,65892
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Trauma & Orthopaedics,4689,10634
2021,Mar,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",Urology,1549,3980
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Cardiology,722,4549
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Cardiothoracic Surgery,32,655
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Dermatology,40,2074
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,"Ear, Nose & Throat (ENT)",2466,8912
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Gastroenterology,90,2012
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,General Medicine,27,432
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,General Surgery,2646,7330
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Geriatric Medicine,5,107
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Gynaecology,2050,7224
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Neurology,6,815
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Neurosurgery,365,1257
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Ophthalmology,2240,7050
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Oral Surgery,3183,6583
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Other,5913,23007
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Plastic Surgery,849,1990
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Rheumatology,33,600
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Thoracic Medicine,24,1502
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Total,23659,89808
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Trauma & Orthopaedics,2651,10057
2021,Mar,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,Urology,317,3652
2021,Mar,QKS,KENT AND MEDWAY STP,Cardiology,16,1334
2021,Mar,QKS,KENT AND MEDWAY STP,Cardiothoracic Surgery,0,5
2021,Mar,QKS,KENT AND MEDWAY STP,Dermatology,227,2503
2021,Mar,QKS,KENT AND MEDWAY STP,"Ear, Nose & Throat (ENT)",3348,10501
2021,Mar,QKS,KENT AND MEDWAY STP,Gastroenterology,114,3492
2021,Mar,QKS,KENT AND MEDWAY STP,General Medicine,8,174
2021,Mar,QKS,KENT AND MEDWAY STP,General Surgery,2301,12328
2021,Mar,QKS,KENT AND MEDWAY STP,Geriatric Medicine,1,351
2021,Mar,QKS,KENT AND MEDWAY STP,Gynaecology,1866,8483
2021,Mar,QKS,KENT AND MEDWAY STP,Neurology,15,914
2021,Mar,QKS,KENT AND MEDWAY STP,Ophthalmology,822,7332
2021,Mar,QKS,KENT AND MEDWAY STP,Oral Surgery,271,1319
2021,Mar,QKS,KENT AND MEDWAY STP,Other,504,5529
2021,Mar,QKS,KENT AND MEDWAY STP,Rheumatology,0,1125
2021,Mar,QKS,KENT AND MEDWAY STP,Thoracic Medicine,17,771
2021,Mar,QKS,KENT AND MEDWAY STP,Total,16143,81540
2021,Mar,QKS,KENT AND MEDWAY STP,Trauma & Orthopaedics,5635,19638
2021,Mar,QKS,KENT AND MEDWAY STP,Urology,998,5741
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Cardiology,33,1328
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Cardiothoracic Surgery,0,2
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Dermatology,23,1239
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,"Ear, Nose & Throat (ENT)",817,3441
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Gastroenterology,716,3920
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,General Medicine,1,68
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,General Surgery,842,4929
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Geriatric Medicine,3,106
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Gynaecology,304,2650
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Neurology,9,223
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Neurosurgery,0,14
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Ophthalmology,1177,4162
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Oral Surgery,1102,2494
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Other,1259,8419
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Plastic Surgery,123,774
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Rheumatology,37,657
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Thoracic Medicine,35,718
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Total,9830,46366
2021,Mar,QM7,HERTFORDSHIRE AND WEST ESSEX STP,Trauma & Orthopaedics,2634,8461
